run,horizon,MAE,null_MAE,oracle_drift_MAE,mean_pred,mean_actual,n_obs,beats_null
ablation_perm_macro_s43,3,0.02933095581829548,0.02542862668633461,0.025290384888648987,-0.0016000507166609168,0.0021548259537667036,2300,False
ablation_perm_macro_s43,4,0.03343459218740463,0.029436659067869186,0.02925657480955124,-0.0008994073723442852,0.002847495721653104,2300,False
ablation_perm_macro_s43,5,0.036962807178497314,0.032922785729169846,0.03267541527748108,-0.0005580058204941452,0.0035679801367223263,2300,False
ablation_perm_macro_s43,6,0.04027109593153,0.03617163002490997,0.0358055979013443,-0.00010529746214160696,0.004151492845267057,2300,False
ablation_perm_macro_s43,7,0.04371606931090355,0.039120111614465714,0.038658902049064636,-0.00012507977953646332,0.00470747472718358,2300,False
ablation_perm_macro_s43,8,0.047287244349718094,0.04183616489171982,0.04128556698560715,-0.0008663206244818866,0.005358648020774126,2300,False
ablation_perm_macro_s43,9,0.049836866557598114,0.044423654675483704,0.04373978078365326,0.00022762174194213003,0.005948053207248449,2300,False
ablation_perm_macro_s43,10,0.05229932442307472,0.04693780466914177,0.04614844545722008,0.0004945655236952007,0.006491753738373518,2300,False
ablation_perm_macro_s44,1,0.01435956358909607,0.01386623177677393,0.013836405239999294,0.0027510866057127714,0.0007494936580769718,2300,False
ablation_perm_macro_s44,2,0.02084277756512165,0.020612254738807678,0.020535385236144066,0.004544208291918039,0.00138772779610008,2300,False
ablation_perm_macro_s44,3,0.025570008903741837,0.02542862668633461,0.025290384888648987,0.005946387071162462,0.0021548259537667036,2300,False
ablation_perm_macro_s44,4,0.029568806290626526,0.029436659067869186,0.02925657480955124,0.007821197621524334,0.002847495721653104,2300,False
ablation_perm_macro_s44,5,0.03296063467860222,0.032922785729169846,0.03267541527748108,0.009278099983930588,0.0035679801367223263,2300,False
ablation_perm_macro_s44,6,0.03604033589363098,0.03617163002490997,0.0358055979013443,0.010381634347140789,0.004151492845267057,2300,True
ablation_perm_macro_s44,7,0.03883111849427223,0.039120111614465714,0.038658902049064636,0.011791717261075974,0.00470747472718358,2300,True
ablation_perm_macro_s44,8,0.04138286039233208,0.04183616489171982,0.04128556698560715,0.013505833223462105,0.005358648020774126,2300,True
ablation_perm_macro_s44,9,0.04375544562935829,0.044423654675483704,0.04373978078365326,0.014530831947922707,0.005948053207248449,2300,True
ablation_perm_macro_s44,10,0.04615454375743866,0.04693780466914177,0.04614844545722008,0.015490314923226833,0.006491753738373518,2300,True
ablation_perm_macro_s45,1,0.014162554405629635,0.01386623177677393,0.013836405239999294,0.000554522848688066,0.0007494936580769718,2300,False
ablation_perm_macro_s45,2,0.020852036774158478,0.020612254738807678,0.020535385236144066,0.0018158325692638755,0.00138772779610008,2300,False
ablation_perm_macro_s45,3,0.02598566934466362,0.02542862668633461,0.025290384888648987,0.002540410030633211,0.0021548259537667036,2300,False
ablation_perm_macro_s45,4,0.030153630301356316,0.029436659067869186,0.02925657480955124,0.004391096998006105,0.002847495721653104,2300,False
ablation_perm_macro_s45,5,0.03379242122173309,0.032922785729169846,0.03267541527748108,0.00456666573882103,0.0035679801367223263,2300,False
ablation_perm_macro_s45,6,0.03722990304231644,0.03617163002490997,0.0358055979013443,0.00454243877902627,0.004151492845267057,2300,False
ablation_perm_macro_s45,7,0.04027735814452171,0.039120111614465714,0.038658902049064636,0.005400416441261768,0.00470747472718358,2300,False
ablation_perm_macro_s45,8,0.04307152330875397,0.04183616489171982,0.04128556698560715,0.00601443974301219,0.005358648020774126,2300,False
ablation_perm_macro_s45,9,0.04551319032907486,0.044423654675483704,0.04373978078365326,0.007322248537093401,0.005948053207248449,2300,False
ablation_perm_macro_s45,10,0.04794164374470711,0.04693780466914177,0.04614844545722008,0.008277200162410736,0.006491753738373518,2300,False
ablation_perm_macro_s46,1,0.014048480428755283,0.01386623177677393,0.013836405239999294,0.000997836934402585,0.0007494936580769718,2300,False
ablation_perm_macro_s46,2,0.020627737045288086,0.020612254738807678,0.020535385236144066,0.0025182401295751333,0.00138772779610008,2300,False
ablation_perm_macro_s46,3,0.02553991973400116,0.02542862668633461,0.025290384888648987,0.0038998471572995186,0.0021548259537667036,2300,False
ablation_perm_macro_s46,4,0.029544511809945107,0.029436659067869186,0.02925657480955124,0.005227634683251381,0.002847495721653104,2300,False
ablation_perm_macro_s46,5,0.033062782138586044,0.032922785729169846,0.03267541527748108,0.006597447209060192,0.0035679801367223263,2300,False
ablation_perm_macro_s46,6,0.03623175993561745,0.03617163002490997,0.0358055979013443,0.007737116422504187,0.004151492845267057,2300,False
ablation_perm_macro_s46,7,0.03909334912896156,0.039120111614465714,0.038658902049064636,0.009073860943317413,0.00470747472718358,2300,True
ablation_perm_macro_s46,8,0.04160290211439133,0.04183616489171982,0.04128556698560715,0.010592160746455193,0.005358648020774126,2300,True
ablation_perm_macro_s46,9,0.04399559274315834,0.044423654675483704,0.04373978078365326,0.012072356417775154,0.005948053207248449,2300,True
ablation_perm_macro_s46,10,0.04636281728744507,0.04693780466914177,0.04614844545722008,0.013017215766012669,0.006491753738373518,2300,True
ablation_perm_sentiment_s42,1,0.014378446154296398,0.01386623177677393,0.013836405239999294,0.0020645009353756905,0.0007494936580769718,2300,False
ablation_perm_sentiment_s42,2,0.020894834771752357,0.020612254738807678,0.020535385236144066,0.004085948690772057,0.00138772779610008,2300,False
ablation_perm_sentiment_s42,3,0.02603716403245926,0.02542862668633461,0.025290384888648987,0.005750655196607113,0.0021548259537667036,2300,False
ablation_perm_sentiment_s42,4,0.03041994757950306,0.029436659067869186,0.02925657480955124,0.0076814079657197,0.002847495721653104,2300,False
ablation_perm_sentiment_s42,5,0.03403525426983833,0.032922785729169846,0.03267541527748108,0.00901003461331129,0.0035679801367223263,2300,False
ablation_perm_sentiment_s42,6,0.03754670172929764,0.03617163002490997,0.0358055979013443,0.010062332265079021,0.004151492845267057,2300,False
ablation_perm_sentiment_s42,7,0.0409737192094326,0.039120111614465714,0.038658902049064636,0.011133328080177307,0.00470747472718358,2300,False
ablation_perm_sentiment_s42,8,0.043927453458309174,0.04183616489171982,0.04128556698560715,0.01260972861200571,0.005358648020774126,2300,False
ablation_perm_sentiment_s42,9,0.046816639602184296,0.044423654675483704,0.04373978078365326,0.014472700655460358,0.005948053207248449,2300,False
ablation_perm_sentiment_s42,10,0.049120981246232986,0.04693780466914177,0.04614844545722008,0.015135134570300579,0.006491753738373518,2300,False
ablation_perm_sentiment_s43,1,0.01407599076628685,0.01386623177677393,0.013836405239999294,0.0013611529720947146,0.0007494936580769718,2300,False
ablation_perm_sentiment_s43,2,0.020705396309494972,0.020612254738807678,0.020535385236144066,0.003023790195584297,0.00138772779610008,2300,False
ablation_perm_sentiment_s43,3,0.025668734684586525,0.02542862668633461,0.025290384888648987,0.00461070891469717,0.0021548259537667036,2300,False
ablation_perm_sentiment_s43,4,0.029873298481106758,0.029436659067869186,0.02925657480955124,0.006210607476532459,0.002847495721653104,2300,False
ablation_perm_sentiment_s43,5,0.0337565615773201,0.032922785729169846,0.03267541527748108,0.008126692846417427,0.0035679801367223263,2300,False
ablation_perm_sentiment_s43,6,0.03708624094724655,0.03617163002490997,0.0358055979013443,0.009127328172326088,0.004151492845267057,2300,False
ablation_perm_sentiment_s43,7,0.04022156819701195,0.039120111614465714,0.038658902049064636,0.010803786106407642,0.00470747472718358,2300,False
ablation_perm_sentiment_s43,8,0.04293999448418617,0.04183616489171982,0.04128556698560715,0.012090067379176617,0.005358648020774126,2300,False
ablation_perm_sentiment_s43,9,0.045354925096035004,0.044423654675483704,0.04373978078365326,0.0128968246281147,0.005948053207248449,2300,False
ablation_perm_sentiment_s43,10,0.047721028327941895,0.04693780466914177,0.04614844545722008,0.014350660145282745,0.006491753738373518,2300,False
ablation_perm_sentiment_s44,1,0.014409099705517292,0.01386623177677393,0.013836405239999294,0.0042985412292182446,0.0007494936580769718,2300,False
ablation_perm_sentiment_s44,2,0.020937955006957054,0.020612254738807678,0.020535385236144066,0.005699333734810352,0.00138772779610008,2300,False
ablation_perm_sentiment_s44,3,0.025823775678873062,0.02542862668633461,0.025290384888648987,0.00663070660084486,0.0021548259537667036,2300,False
ablation_perm_sentiment_s44,4,0.029970454052090645,0.029436659067869186,0.02925657480955124,0.008108433336019516,0.002847495721653104,2300,False
ablation_perm_sentiment_s44,5,0.03357970714569092,0.032922785729169846,0.03267541527748108,0.009450935758650303,0.0035679801367223263,2300,False
ablation_perm_sentiment_s44,6,0.03671813756227493,0.03617163002490997,0.0358055979013443,0.01005704514682293,0.004151492845267057,2300,False
ablation_perm_sentiment_s44,7,0.039650607854127884,0.039120111614465714,0.038658902049064636,0.011171459220349789,0.00470747472718358,2300,False
ablation_perm_sentiment_s44,8,0.04222259670495987,0.04183616489171982,0.04128556698560715,0.012686547823250294,0.005358648020774126,2300,False
ablation_perm_sentiment_s44,9,0.04458428546786308,0.044423654675483704,0.04373978078365326,0.013341243378818035,0.005948053207248449,2300,False
ablation_perm_sentiment_s44,10,0.04705706238746643,0.04693780466914177,0.04614844545722008,0.01457169558852911,0.006491753738373518,2300,False
ablation_perm_sentiment_s45,1,0.014327223412692547,0.01386623177677393,0.013836405239999294,0.0036473076324909925,0.0007494936580769718,2300,False
ablation_perm_sentiment_s45,2,0.020939365029335022,0.020612254738807678,0.020535385236144066,0.005556653719395399,0.00138772779610008,2300,False
ablation_perm_sentiment_s45,3,0.026083320379257202,0.02542862668633461,0.025290384888648987,0.007390595972537994,0.0021548259537667036,2300,False
ablation_perm_sentiment_s45,4,0.03050265461206436,0.029436659067869186,0.02925657480955124,0.009464705362915993,0.002847495721653104,2300,False
ablation_perm_sentiment_s45,5,0.03414743021130562,0.032922785729169846,0.03267541527748108,0.010748584754765034,0.0035679801367223263,2300,False
ablation_perm_sentiment_s45,6,0.037414006888866425,0.03617163002490997,0.0358055979013443,0.011666176840662956,0.004151492845267057,2300,False
ablation_perm_sentiment_s45,7,0.04052623361349106,0.039120111614465714,0.038658902049064636,0.013543596491217613,0.00470747472718358,2300,False
ablation_perm_sentiment_s45,8,0.04310006648302078,0.04183616489171982,0.04128556698560715,0.014754783362150192,0.005358648020774126,2300,False
ablation_perm_sentiment_s45,9,0.04553084075450897,0.044423654675483704,0.04373978078365326,0.016312740743160248,0.005948053207248449,2300,False
ablation_perm_sentiment_s45,10,0.047897566109895706,0.04693780466914177,0.04614844545722008,0.017202822491526604,0.006491753738373518,2300,False
ablation_perm_sentiment_s46,1,0.015773124992847443,0.01386623177677393,0.013836405239999294,-0.0011370670981705189,0.0007494936580769718,2300,False
ablation_perm_sentiment_s46,2,0.022233061492443085,0.020612254738807678,0.020535385236144066,-1.8902965166489594e-05,0.00138772779610008,2300,False
ablation_perm_sentiment_s46,3,0.026949161663651466,0.02542862668633461,0.025290384888648987,0.0018638547044247389,0.0021548259537667036,2300,False
ablation_perm_sentiment_s46,4,0.030998289585113525,0.029436659067869186,0.02925657480955124,0.0036867705639451742,0.002847495721653104,2300,False
ablation_perm_sentiment_s46,5,0.03455577790737152,0.032922785729169846,0.03267541527748108,0.00513710780069232,0.0035679801367223263,2300,False
ablation_perm_sentiment_s46,6,0.037769146263599396,0.03617163002490997,0.0358055979013443,0.00628655543550849,0.004151492845267057,2300,False
ablation_perm_sentiment_s46,7,0.04066038131713867,0.039120111614465714,0.038658902049064636,0.007825902663171291,0.00470747472718358,2300,False
ablation_perm_sentiment_s46,8,0.04327305406332016,0.04183616489171982,0.04128556698560715,0.008692280389368534,0.005358648020774126,2300,False
ablation_perm_sentiment_s46,9,0.045651212334632874,0.044423654675483704,0.04373978078365326,0.010080988518893719,0.005948053207248449,2300,False
ablation_perm_sentiment_s46,10,0.04812033101916313,0.04693780466914177,0.04614844545722008,0.010627975687384605,0.006491753738373518,2300,False
ablation_point_only_s42,1,0.015373801812529564,0.01386623177677393,0.013836405239999294,8.443272963631898e-05,0.0007494936580769718,2300,False
ablation_point_only_s42,2,0.021760541945695877,0.020612254738807678,0.020535385236144066,0.0005464385612867773,0.00138772779610008,2300,False
ablation_point_only_s42,3,0.02661336399614811,0.02542862668633461,0.025290384888648987,-0.00014921167166903615,0.0021548259537667036,2300,False
ablation_point_only_s42,4,0.030931586399674416,0.029436659067869186,0.02925657480955124,8.782656368566677e-05,0.002847495721653104,2300,False
ablation_point_only_s42,5,0.034664466977119446,0.032922785729169846,0.03267541527748108,0.00018217148317489773,0.0035679801367223263,2300,False
ablation_point_only_s42,6,0.03782987594604492,0.03617163002490997,0.0358055979013443,0.0010307979537174106,0.004151492845267057,2300,False
ablation_point_only_s42,7,0.040801696479320526,0.039120111614465714,0.038658902049064636,0.0018867463804781437,0.00470747472718358,2300,False
ablation_point_only_s42,8,0.043552249670028687,0.04183616489171982,0.04128556698560715,0.0035268436186015606,0.005358648020774126,2300,False
ablation_point_only_s42,9,0.04592842608690262,0.044423654675483704,0.04373978078365326,0.003564434824511409,0.005948053207248449,2300,False
ablation_point_only_s42,10,0.048177219927310944,0.04693780466914177,0.04614844545722008,0.004720641765743494,0.006491753738373518,2300,False
ablation_point_only_s43,1,0.014365565963089466,0.01386623177677393,0.013836405239999294,0.0018115139100700617,0.0007494936580769718,2300,False
ablation_point_only_s43,2,0.02078317292034626,0.020612254738807678,0.020535385236144066,0.0029063744004815817,0.00138772779610008,2300,False
ablation_point_only_s43,3,0.02593306079506874,0.02542862668633461,0.025290384888648987,0.004189478233456612,0.0021548259537667036,2300,False
ablation_point_only_s43,4,0.030683984979987144,0.029436659067869186,0.02925657480955124,0.004444492515176535,0.002847495721653104,2300,False
ablation_point_only_s43,5,0.0346917062997818,0.032922785729169846,0.03267541527748108,0.004881102126091719,0.0035679801367223263,2300,False
ablation_point_only_s43,6,0.03855796530842781,0.03617163002490997,0.0358055979013443,0.0047501008957624435,0.004151492845267057,2300,False
ablation_point_only_s43,7,0.041483864188194275,0.039120111614465714,0.038658902049064636,0.005619285628199577,0.00470747472718358,2300,False
ablation_point_only_s43,8,0.04404708743095398,0.04183616489171982,0.04128556698560715,0.005856184754520655,0.005358648020774126,2300,False
ablation_point_only_s43,9,0.04611920192837715,0.044423654675483704,0.04373978078365326,0.006600193679332733,0.005948053207248449,2300,False
ablation_point_only_s43,10,0.0482536181807518,0.04693780466914177,0.04614844545722008,0.007532468065619469,0.006491753738373518,2300,False
ablation_point_only_s44,1,0.014577925205230713,0.01386623177677393,0.013836405239999294,0.0033033585641533136,0.0007494936580769718,2300,False
ablation_point_only_s44,2,0.020832674577832222,0.020612254738807678,0.020535385236144066,0.003700929693877697,0.00138772779610008,2300,False
ablation_point_only_s44,3,0.025642137974500656,0.02542862668633461,0.025290384888648987,0.003853212809190154,0.0021548259537667036,2300,False
ablation_point_only_s44,4,0.02974705584347248,0.029436659067869186,0.02925657480955124,0.004841098096221685,0.002847495721653104,2300,False
ablation_point_only_s44,5,0.0337601900100708,0.032922785729169846,0.03267541527748108,0.004937207791954279,0.0035679801367223263,2300,False
ablation_point_only_s44,6,0.03713018447160721,0.03617163002490997,0.0358055979013443,0.00622622761875391,0.004151492845267057,2300,False
ablation_point_only_s44,7,0.03988729044795036,0.039120111614465714,0.038658902049064636,0.00706062326207757,0.00470747472718358,2300,False
ablation_point_only_s44,8,0.042644716799259186,0.04183616489171982,0.04128556698560715,0.008592015132308006,0.005358648020774126,2300,False
ablation_point_only_s44,9,0.044995907694101334,0.044423654675483704,0.04373978078365326,0.009702111594378948,0.005948053207248449,2300,False
ablation_point_only_s44,10,0.04730711504817009,0.04693780466914177,0.04614844545722008,0.010755335912108421,0.006491753738373518,2300,False
ablation_point_only_s45,1,0.014278904534876347,0.01386623177677393,0.013836405239999294,0.002110307337716222,0.0007494936580769718,2300,False
ablation_point_only_s45,2,0.020820489153265953,0.020612254738807678,0.020535385236144066,0.002847380004823208,0.00138772779610008,2300,False
ablation_point_only_s45,3,0.02570566162467003,0.02542862668633461,0.025290384888648987,0.0036877645179629326,0.0021548259537667036,2300,False
ablation_point_only_s45,4,0.030039142817258835,0.029436659067869186,0.02925657480955124,0.005561020690947771,0.002847495721653104,2300,False
ablation_point_only_s45,5,0.0335947647690773,0.032922785729169846,0.03267541527748108,0.006592624820768833,0.0035679801367223263,2300,False
ablation_point_only_s45,6,0.036797042936086655,0.03617163002490997,0.0358055979013443,0.0074438536539673805,0.004151492845267057,2300,False
ablation_point_only_s45,7,0.039695076644420624,0.039120111614465714,0.038658902049064636,0.008728904649615288,0.00470747472718358,2300,False
ablation_point_only_s45,8,0.04260794073343277,0.04183616489171982,0.04128556698560715,0.009860184043645859,0.005358648020774126,2300,False
ablation_point_only_s45,9,0.045124929398298264,0.044423654675483704,0.04373978078365326,0.010560321621596813,0.005948053207248449,2300,False
ablation_point_only_s45,10,0.047589875757694244,0.04693780466914177,0.04614844545722008,0.010776050388813019,0.006491753738373518,2300,False
ablation_point_only_s46,1,0.01488370168954134,0.01386623177677393,0.013836405239999294,0.004977574106305838,0.0007494936580769718,2300,False
ablation_point_only_s46,2,0.02111700363457203,0.020612254738807678,0.020535385236144066,0.006562101189047098,0.00138772779610008,2300,False
ablation_point_only_s46,3,0.025955893099308014,0.02542862668633461,0.025290384888648987,0.007705849129706621,0.0021548259537667036,2300,False
ablation_point_only_s46,4,0.029778750613331795,0.029436659067869186,0.02925657480955124,0.007593309041112661,0.002847495721653104,2300,False
ablation_point_only_s46,5,0.03325233981013298,0.032922785729169846,0.03267541527748108,0.009316673502326012,0.0035679801367223263,2300,False
ablation_point_only_s46,6,0.036517973989248276,0.03617163002490997,0.0358055979013443,0.010403718799352646,0.004151492845267057,2300,False
ablation_point_only_s46,7,0.03941985219717026,0.039120111614465714,0.038658902049064636,0.011152573861181736,0.00470747472718358,2300,False
ablation_point_only_s46,8,0.04193988814949989,0.04183616489171982,0.04128556698560715,0.01205512136220932,0.005358648020774126,2300,False
ablation_point_only_s46,9,0.044423311948776245,0.044423654675483704,0.04373978078365326,0.012845508754253387,0.005948053207248449,2300,True
ablation_point_only_s46,10,0.04663335531949997,0.04693780466914177,0.04614844545722008,0.013864521868526936,0.006491753738373518,2300,True
ablation_static_fusion_s42,1,0.014538358896970749,0.01386623177677393,0.013836405239999294,0.0018272445304319263,0.0007494936580769718,2300,False
ablation_static_fusion_s42,2,0.02108852192759514,0.020612254738807678,0.020535385236144066,0.003874249756336212,0.00138772779610008,2300,False
ablation_static_fusion_s42,3,0.025784585624933243,0.02542862668633461,0.025290384888648987,0.004707161337137222,0.0021548259537667036,2300,False
ablation_static_fusion_s42,4,0.029819857329130173,0.029436659067869186,0.02925657480955124,0.006313218269497156,0.002847495721653104,2300,False
ablation_static_fusion_s42,5,0.033152274787425995,0.032922785729169846,0.03267541527748108,0.007104168646037579,0.0035679801367223263,2300,False
ablation_static_fusion_s42,6,0.03622287139296532,0.03617163002490997,0.0358055979013443,0.00785093568265438,0.004151492845267057,2300,False
ablation_static_fusion_s42,7,0.03896321356296539,0.039120111614465714,0.038658902049064636,0.00922114122658968,0.00470747472718358,2300,True
ablation_static_fusion_s42,8,0.04140331223607063,0.04183616489171982,0.04128556698560715,0.010474110022187233,0.005358648020774126,2300,True
ablation_static_fusion_s42,9,0.04380467161536217,0.044423654675483704,0.04373978078365326,0.011339301243424416,0.005948053207248449,2300,True
ablation_static_fusion_s42,10,0.04605645313858986,0.04693780466914177,0.04614844545722008,0.0121360644698143,0.006491753738373518,2300,True
ablation_static_fusion_s43,1,0.01476683933287859,0.01386623177677393,0.013836405239999294,0.001463210443034768,0.0007494936580769718,2300,False
ablation_static_fusion_s43,2,0.02099226973950863,0.020612254738807678,0.020535385236144066,0.0028281959239393473,0.00138772779610008,2300,False
ablation_static_fusion_s43,3,0.025667613372206688,0.02542862668633461,0.025290384888648987,0.004596084821969271,0.0021548259537667036,2300,False
ablation_static_fusion_s43,4,0.02979283779859543,0.029436659067869186,0.02925657480955124,0.006329652387648821,0.002847495721653104,2300,False
ablation_static_fusion_s43,5,0.03339923918247223,0.032922785729169846,0.03267541527748108,0.008315159939229488,0.0035679801367223263,2300,False
ablation_static_fusion_s43,6,0.036600157618522644,0.03617163002490997,0.0358055979013443,0.00975573156028986,0.004151492845267057,2300,False
ablation_static_fusion_s43,7,0.039538267999887466,0.039120111614465714,0.038658902049064636,0.010948330163955688,0.00470747472718358,2300,False
ablation_static_fusion_s43,8,0.04225511476397514,0.04183616489171982,0.04128556698560715,0.012634385377168655,0.005358648020774126,2300,False
ablation_static_fusion_s43,9,0.04471477493643761,0.044423654675483704,0.04373978078365326,0.013818606734275818,0.005948053207248449,2300,False
ablation_static_fusion_s43,10,0.047300685197114944,0.04693780466914177,0.04614844545722008,0.014386679977178574,0.006491753738373518,2300,False
ablation_static_fusion_s44,1,0.014246038161218166,0.01386623177677393,0.013836405239999294,0.0012221678625792265,0.0007494936580769718,2300,False
ablation_static_fusion_s44,2,0.020695021376013756,0.020612254738807678,0.020535385236144066,0.0029535903595387936,0.00138772779610008,2300,False
ablation_static_fusion_s44,3,0.025475401431322098,0.02542862668633461,0.025290384888648987,0.004705443046987057,0.0021548259537667036,2300,False
ablation_static_fusion_s44,4,0.02944561094045639,0.029436659067869186,0.02925657480955124,0.006117112468928099,0.002847495721653104,2300,False
ablation_static_fusion_s44,5,0.032966215163469315,0.032922785729169846,0.03267541527748108,0.007657026872038841,0.0035679801367223263,2300,False
ablation_static_fusion_s44,6,0.03600391745567322,0.03617163002490997,0.0358055979013443,0.008491252548992634,0.004151492845267057,2300,True
ablation_static_fusion_s44,7,0.03884817287325859,0.039120111614465714,0.038658902049064636,0.009294290095567703,0.00470747472718358,2300,True
ablation_static_fusion_s44,8,0.0413728766143322,0.04183616489171982,0.04128556698560715,0.011094119399785995,0.005358648020774126,2300,True
ablation_static_fusion_s44,9,0.04385486617684364,0.044423654675483704,0.04373978078365326,0.012289668433368206,0.005948053207248449,2300,True
ablation_static_fusion_s44,10,0.04622954502701759,0.04693780466914177,0.04614844545722008,0.013039750047028065,0.006491753738373518,2300,True
ablation_static_fusion_s45,1,0.01463733147829771,0.01386623177677393,0.013836405239999294,0.0009527017828077078,0.0007494936580769718,2300,False
ablation_static_fusion_s45,2,0.021522395312786102,0.020612254738807678,0.020535385236144066,0.002075352007523179,0.00138772779610008,2300,False
ablation_static_fusion_s45,3,0.02683763951063156,0.02542862668633461,0.025290384888648987,0.0029464145191013813,0.0021548259537667036,2300,False
ablation_static_fusion_s45,4,0.031132768839597702,0.029436659067869186,0.02925657480955124,0.0036752934101969004,0.002847495721653104,2300,False
ablation_static_fusion_s45,5,0.03480847552418709,0.032922785729169846,0.03267541527748108,0.004981933161616325,0.0035679801367223263,2300,False
ablation_static_fusion_s45,6,0.03805473819375038,0.03617163002490997,0.0358055979013443,0.0051676626317203045,0.004151492845267057,2300,False
ablation_static_fusion_s45,7,0.040872830897569656,0.039120111614465714,0.038658902049064636,0.006588156335055828,0.00470747472718358,2300,False
ablation_static_fusion_s45,8,0.04327196255326271,0.04183616489171982,0.04128556698560715,0.007834303192794323,0.005358648020774126,2300,False
ablation_static_fusion_s45,9,0.04559565708041191,0.044423654675483704,0.04373978078365326,0.008680617436766624,0.005948053207248449,2300,False
ablation_static_fusion_s45,10,0.047812264412641525,0.04693780466914177,0.04614844545722008,0.00957762822508812,0.006491753738373518,2300,False
ablation_static_fusion_s46,1,0.014936829917132854,0.01386623177677393,0.013836405239999294,0.0007575660129077733,0.0007494936580769718,2300,False
ablation_static_fusion_s46,2,0.021489938721060753,0.020612254738807678,0.020535385236144066,0.0016643218696117401,0.00138772779610008,2300,False
ablation_static_fusion_s46,3,0.026344502344727516,0.02542862668633461,0.025290384888648987,0.0025997625198215246,0.0021548259537667036,2300,False
ablation_static_fusion_s46,4,0.030493907630443573,0.029436659067869186,0.02925657480955124,0.0038734539411962032,0.002847495721653104,2300,False
ablation_static_fusion_s46,5,0.034005798399448395,0.032922785729169846,0.03267541527748108,0.005022407043725252,0.0035679801367223263,2300,False
ablation_static_fusion_s46,6,0.03724990412592888,0.03617163002490997,0.0358055979013443,0.006136363372206688,0.004151492845267057,2300,False
ablation_static_fusion_s46,7,0.04017964377999306,0.039120111614465714,0.038658902049064636,0.007453930098563433,0.00470747472718358,2300,False
ablation_static_fusion_s46,8,0.04277976229786873,0.04183616489171982,0.04128556698560715,0.008565149269998074,0.005358648020774126,2300,False
ablation_static_fusion_s46,9,0.04530861973762512,0.044423654675483704,0.04373978078365326,0.009812467731535435,0.005948053207248449,2300,False
ablation_static_fusion_s46,10,0.04775255173444748,0.04693780466914177,0.04614844545722008,0.010637437924742699,0.006491753738373518,2300,False
baseline_arima,1,0.014013000181482065,0.01386623177677393,0.013836405239999294,0.0008406442714349467,0.0007494936580769718,2300,False
baseline_arima,2,0.02060070410554683,0.020612254738807678,0.020535385236144066,0.0016593111583306259,0.00138772779610008,2300,True
baseline_arima,3,0.025335851736072456,0.02542862668633461,0.025290384888648987,0.002471416510825967,0.0021548259537667036,2300,True
baseline_arima,4,0.029320266084138742,0.029436659067869186,0.02925657480955124,0.0032863346518805896,0.002847495721653104,2300,True
baseline_arima,5,0.032737868960713186,0.032922785729169846,0.03267541527748108,0.004101223936976375,0.0035679801367223263,2300,True
baseline_arima,6,0.03587319525848026,0.03617163002490997,0.0358055979013443,0.004915972305572123,0.004151492845267057,2300,True
baseline_arima,7,0.03871838735132347,0.039120111614465714,0.038658902049064636,0.005731498198977741,0.00470747472718358,2300,True
baseline_arima,8,0.04132625149858557,0.04183616489171982,0.04128556698560715,0.006546275328298865,0.005358648020774126,2300,True
baseline_arima,9,0.04381472997707678,0.044423654675483704,0.04373978078365326,0.007361941073475609,0.005948053207248449,2300,True
baseline_arima,10,0.04623938775074648,0.04693780466914177,0.04614844545722008,0.008176758774320657,0.006491753738373518,2300,True
baseline_cnn_bilstm,1,0.014183917082846165,0.01386623177677393,0.013836405239999294,0.0017684244085103273,0.0007494936580769718,2300,False
baseline_cnn_bilstm,2,0.021167445927858353,0.020612254738807678,0.020535385236144066,0.003955025691539049,0.00138772779610008,2300,False
baseline_cnn_bilstm,3,0.026286127045750618,0.02542862668633461,0.025290384888648987,0.0052235908806324005,0.0021548259537667036,2300,False
baseline_cnn_bilstm,4,0.03058372251689434,0.029436659067869186,0.02925657480955124,0.007374995853751898,0.002847495721653104,2300,False
baseline_cnn_bilstm,5,0.03446393087506294,0.032922785729169846,0.03267541527748108,0.00867373589426279,0.0035679801367223263,2300,False
baseline_cnn_bilstm,6,0.037821926176548004,0.03617163002490997,0.0358055979013443,0.009635782800614834,0.004151492845267057,2300,False
baseline_cnn_bilstm,7,0.041122421622276306,0.039120111614465714,0.038658902049064636,0.01133033074438572,0.00470747472718358,2300,False
baseline_cnn_bilstm,8,0.044342540204524994,0.04183616489171982,0.04128556698560715,0.012451034039258957,0.005358648020774126,2300,False
baseline_cnn_bilstm,9,0.04737459123134613,0.044423654675483704,0.04373978078365326,0.013834148645401001,0.005948053207248449,2300,False
baseline_cnn_bilstm,10,0.050085484981536865,0.04693780466914177,0.04614844545722008,0.014593077823519707,0.006491753738373518,2300,False
baseline_cnn_bilstm_attn,1,0.013885288499295712,0.01386623177677393,0.013836405239999294,0.00167943281121552,0.0007494936580769718,2300,False
baseline_cnn_bilstm_attn,2,0.020624173805117607,0.020612254738807678,0.020535385236144066,0.0032832794822752476,0.00138772779610008,2300,False
baseline_cnn_bilstm_attn,3,0.02545374073088169,0.02542862668633461,0.025290384888648987,0.004260469693690538,0.0021548259537667036,2300,False
baseline_cnn_bilstm_attn,4,0.029586583375930786,0.029436659067869186,0.02925657480955124,0.005914808250963688,0.002847495721653104,2300,False
baseline_cnn_bilstm_attn,5,0.03305039927363396,0.032922785729169846,0.03267541527748108,0.007069419138133526,0.0035679801367223263,2300,False
